Date,Price,Open,High,Low,Volume,Chg%,Log_Price,Mean_12,First_Diff
2023-05-31,60252,59868,60368,59834,320,0.68,11.006291045822707,11.001252857086333,0.006777880515235424
2023-06-01,60033,60100,60718,59696,350,-0.36,11.002649690009672,11.000910693525435,-0.003641355813034153
2023-06-02,59656,60449,60449,59601,60,-0.63,10.996350009223631,11.000169453431715,-0.006299680786041151
2023-06-05,59805,59588,60200,59200,40,0.25,10.998844548483564,11.000234969801634,0.0024945392599331484
2023-06-06,59902,59773,59998,59701,8000,0.16,11.000465172527777,10.999560213501292,0.001620624044212704
2023-06-07,59511,59900,60025,59410,14680,-0.65,10.993916448396218,10.99850272267247,-0.006548724131558714
2023-06-08,59809,59550,59950,59410,14350,0.5,10.998911430286723,10.997932025026719,0.004994981890504846
2023-06-09,59777,59805,60040,59676,7820,-0.05,10.99837625057064,10.997735692591194,-0.0005351797160830785
2023-06-12,59595,59680,59850,59484,9120,-0.3,10.99532695691681,10.997878444204765,-0.003049293653830887
2023-06-13,59222,59680,59800,59151,15370,-0.63,10.989048373459507,10.997586272963,-0.006278583457302034
2023-06-14,59249,59294,59390,59105,11390,0.05,10.989504181217818,10.997433106018546,0.00045580775831055576
2023-06-15,59249,59100,59275,58600,16410,0.0,10.989504181217818,10.996599024011074,0.0
2023-06-16,59249,59250,59427,59156,9350,0.0,10.989504181217818,10.995200118627332,0.0
2023-06-19,59043,59126,59260,59005,6090,-0.35,10.986021270991547,10.993814417042488,-0.0034829102262712297
2023-06-20,58721,59064,59238,58555,11770,-0.55,10.980552693116142,10.992497974033531,-0.00546857787540489
2023-06-21,58630,58702,58762,58326,9890,-0.15,10.97900178995826,10.990844410823088,-0.0015509031578808674
2023-06-22,58144,58553,58644,58111,10480,-0.83,10.970677971195897,10.988362144045432,-0.008323818762363544
2023-06-23,58188,58111,58594,58046,10120,0.08,10.971434426893353,10.986488642253528,0.000756455697455749
2023-06-26,58256,58282,58495,58211,7600,0.12,10.972602370415215,10.98429622059757,0.0011679435218621137
2023-06-27,58015,58350,58391,57930,8400,-0.41,10.968456876781646,10.981802939448485,-0.004145493633568975
2023-06-28,57796,58080,58080,57690,10090,-0.38,10.964674848113502,10.97924859704821,-0.003782028668144477
2023-06-29,57578,57600,57811,57375,6460,-0.38,10.960895829280181,10.976902551699935,-0.0037790188333204355
2023-06-30,58020,57743,58059,57673,440,0.77,10.968543057675396,10.975155791404731,0.007647228395214256
2023-07-03,58119,57979,58205,57830,70,0.17,10.970247911755056,10.973551102282833,0.0017048540796604783
2023-07-04,58194,58171,58239,58124,20,0.13,10.971537535621598,10.972053881816484,0.0012896238665422999
2023-07-05,58308,58186,58450,58148,120,0.2,10.973494584193903,10.971009991250012,0.0019570485723043873
2023-07-06,58385,58469,58637,58150,13960,0.13,10.974814286509815,10.970531790699484,0.0013197023159126076
2023-07-07,58747,58396,58898,58313,13140,0.62,10.980995366872817,10.97069792210903,0.006181080363001357
2023-07-10,58635,58690,58720,58390,9830,-0.19,10.979087066895165,10.97139868008397,-0.0019082999776518506
2023-07-11,58737,58601,58840,58553,8870,0.17,10.980825130925382,10.972181238753306,0.0017380640302171457
2023-07-12,59113,58790,59168,58688,13170,0.64,10.987206145364233,10.973398219999057,0.006381014438851196
2023-07-13,59185,59150,59325,59050,9300,0.12,10.988423410387995,10.975062097799587,0.0012172650237616267
2023-07-14,59229,59207,59320,59083,7720,0.07,10.989166565792338,10.977103074272824,0.000743155404343554
2023-07-17,59061,59095,59180,58861,8540,-0.28,10.986326087088196,10.979222262423491,-0.0028404787041420576
2023-07-18,59633,59135,59767,59112,15280,0.97,10.995964391098154,10.981507373542053,0.009638304009957466
2023-07-19,59683,59650,59739,59505,7000,0.08,10.996802501710759,10.983720256038362,0.0008381106126051918
2023-07-20,59459,59750,59842,59338,9930,-0.38,10.993042278381736,10.98551231793504,-0.003760223329022594
2023-07-21,59221,59460,59500,59110,7400,-0.4,10.98903148770011,10.986807059893891,-0.00401079068162602
2023-07-24,59013,59188,59234,58967,8039,-0.35,10.985513037599839,10.987698622484727,-0.0035184501002714086
2023-07-25,59120,59057,59191,58870,8850,0.18,10.987324555622083,10.9882260548805,0.0018115180222437743
2023-07-26,59347,59199,59460,59097,9910,0.38,10.991156851161252,10.989231870236006,0.003832295539169195
2023-07-27,58878,59455,59538,58711,13670,-0.79,10.983222785434549,10.989431674778437,-0.007934065726702855
2023-07-28,59288,58989,59335,58910,10910,0.7,10.990162203631195,10.989678012967351,0.00693941819664623
2023-07-31,59628,59064,59702,59064,4230,0.57,10.99588054139032,10.990299440550878,0.005718337759125447
2023-08-01,59048,59528,59528,59029,780,-0.97,10.986105951449888,10.990044389355674,-0.009774589940432676
2023-08-02,59117,59241,59399,59041,130,0.12,10.987273810085565,10.99012336627212,0.0011678586356769216
2023-08-03,59078,59099,59860,58950,160,-0.07,10.98661388366879,10.989344157319673,-0.0006599264167750363
2023-08-04,59124,59074,59249,59037,20,0.08,10.987392212331963,10.988559966538107,0.0007783286631735109
2023-08-07,59201,59325,59380,59135,8380,0.13,10.988693712621323,10.988197586058073,0.0013015002893599359
2023-08-08,58997,59161,59215,58950,9730,-0.34,10.985241874137454,10.987881784927852,-0.0034518384838690963
2023-08-09,58719,59051,59097,58702,9960,-0.47,10.980518633170634,10.98746558455875,-0.004723240966820086
2023-08-10,58605,58680,58879,58508,7820,-0.19,10.978575296157281,10.986736479603351,-0.0019433370133530303
2023-08-11,58629,58582,58741,58487,6650,0.04,10.978984733698187,10.98572213648143,0.00040943754090605466
2023-08-14,58663,58744,58744,58525,4960,0.06,10.979564483398972,10.985417277978465,0.0005797497007851149
2023-08-16,58413,58598,58619,58401,5670,-0.43,10.97529374678373,10.984178239907841,-0.004270736615241688
2023-08-17,58027,58385,58390,58007,8380,-0.66,10.9686636984504,10.981910169662848,-0.006630048333331473
2023-08-18,58098,58169,58265,58055,4990,0.12,10.969886518839585,10.980558550278657,0.0012228203891861966
2023-08-21,58164,58110,58320,57992,8850,0.11,10.971021885633377,10.979204223240975,0.001135366793791448
2023-08-22,58221,58164,58328,58073,6850,0.1,10.972001393380205,10.977986515716927,0.000979507746828645
2023-08-23,58430,58290,58456,58160,7780,0.36,10.975584735548482,10.977002559318302,0.0035833421682767153
2023-08-24,58436,58448,58533,58261,7110,0.01,10.975687417252404,10.975918701370894,0.00010268170392180309
2023-08-25,58273,58383,58520,58171,9060,-0.28,10.972894143280692,10.974889723799498,-0.002793273971711585
2023-08-28,58497,58300,58600,58206,8810,0.38,10.976730749853697,10.974574066856418,0.003836606573004886
2023-08-29,58843,58620,58880,58430,11850,0.59,10.982628159139644,10.974911805438282,0.005897409285946509
2023-08-30,59117,58832,59164,58830,5370,0.47,10.987273810085565,10.975602561803896,0.004645650945921176
2023-08-31,59113,59138,59379,59001,200,-0.01,10.987206145364233,10.976239366967668,-6.766472133179491e-05
2023-09-01,59106,59082,59507,59051,400,-0.01,10.987087721083734,10.977222198159334,-0.00011842428049924081
2023-09-04,59385,59125,59540,59101,90,0.47,10.991796948208341,10.979149968972495,0.004709227124607196
2023-09-05,59301,59550,59550,59150,30,-0.14,10.990381448250039,10.9808578797567,-0.0014154999583020356
2023-09-06,59111,59208,59310,59021,6940,-0.32,10.987172311286548,10.982203748561131,-0.0032091369634912326
2023-09-07,59016,59124,59125,58981,4270,-0.16,10.985563872564137,10.983333955159793,-0.0016084387224104546
2023-09-08,58905,59117,59200,58872,5870,-0.19,10.983681255680219,10.984008665170771,-0.001882616883918331
2023-09-11,58941,58932,59120,58902,4160,0.06,10.984292222554274,10.98472573227926,0.000610966874054597
2023-09-12,58642,58999,58999,58576,8320,-0.51,10.979206442390929,10.985251757205113,-0.005085780163344822
2023-09-13,58610,58576,58726,58527,5100,-0.05,10.978660609470476,10.985412578839844,-0.000545832920453293
2023-09-14,58608,58500,58635,58385,6590,0.0,10.978626485018596,10.985079105996425,-3.412445187933599e-05
2023-09-15,58992,58690,59111,58677,8140,0.66,10.985157120473925,10.984902715195455,0.006530635455328948
2023-09-18,59212,59079,59225,59056,5050,0.37,10.988879503033383,10.985042161667883,0.003722382559457671
2023-09-19,59265,59250,59350,59231,2650,0.09,10.9897741915136,10.985266034203706,0.0008946884802174537
2023-09-20,59363,59167,59388,59100,6430,0.17,10.991426415647764,10.985235156490324,0.00165222413416366
2023-09-21,58853,59300,59300,58726,9320,-0.86,10.98279808844946,10.984603209840275,-0.008628327198303865
2023-09-22,58896,58800,58948,58721,5380,0.07,10.983528455618803,10.984299555201297,0.0007303671693428271
2023-09-25,58707,58860,58948,58674,6480,-0.32,10.980314249132315,10.98386208658198,-0.0032142064864881803
2023-09-26,58478,58656,58700,58454,9340,-0.39,10.976405894112434,10.98325580645133,-0.003908355019881071
2023-09-27,57759,58466,58478,57662,13130,-1.23,10.964034460397444,10.981567659604927,-0.012371433714989166
2023-09-28,57146,57675,57788,56674,6960,-1.06,10.95336467552236,10.979414179032545,-0.010669784875084076
2023-09-29,57061,57445,57727,56802,340,-0.15,10.95187615002577,10.977182140745489,-0.0014885254965903982
2023-10-03,56385,56323,56490,56251,80,-1.18,10.939958444666388,10.973959804049471,-0.01191770535938197
2023-10-04,56229,56280,56367,56205,140,-0.28,10.937187917027094,10.969962370428902,-0.0027705276392939737
2023-10-05,56112,55913,56336,55913,320,-0.21,10.935104972379959,10.965481159541115,-0.002082944647135321
2023-10-06,56582,56486,56641,56160,11220,0.84,10.943446192410395,10.961620492949182,0.008341220030436247
2023-10-09,57268,56720,57300,56720,9880,1.21,10.955497282480218,10.958626398518554,0.01205109006982319
2023-10-10,57364,57320,57450,57230,7420,0.17,10.957172207849103,10.956490908468524,0.0016749253688850274
2023-10-11,57636,57387,57742,57340,8000,0.47,10.961902651452824,10.954688758121359,0.004730443603721213
2023-10-12,57613,57721,57900,57575,8260,-0.04,10.961503515663267,10.953121196998937,-0.0003991357895571923
2023-10-13,58993,57665,59019,57634,23770,2.4,10.985174071781296,10.953851878471342,0.02367055611802904
2023-10-16,58993,58880,58993,58600,7880,0.0,10.985174071781296,10.955613512753331,0.0
2023-10-17,58922,58850,59100,58700,7160,-0.12,10.983969814331768,10.958163940987447,-0.0012042574495279013
2023-10-18,59680,59127,59846,59127,16040,1.29,10.996752234877642,10.961903614725104,0.012782420545873308
2023-10-19,59935,59600,59978,59481,12200,0.43,11.0010159206412,10.966991737723005,0.004263685763557845
2023-10-20,60405,59978,60740,59935,17320,0.78,11.008827161953665,10.972961674800219,0.007811241312465356
2023-10-23,60402,60100,60525,60100,10990,0.0,11.008777495957478,10.979101051765014,-4.966599618683176e-05
2023-10-24,60351,60400,60401,59958,7290,-0.08,11.007932796396682,10.984474935430535,-0.000844699560795803
2023-10-25,60652,60282,60680,60180,14340,0.5,11.01290788992083,10.989259152717255,0.004975093524148377
2023-10-26,60735,60673,60880,60410,10480,0.14,11.014275417134371,10.994017753491027,0.0013675272135404981
2023-10-27,60952,60759,61056,60588,7890,0.36,11.017841948152846,10.998679361549362,0.0035665310184747057
2023-10-30,61077,60952,61280,60952,4350,0.21,11.019890642212786,11.003544955428488,0.002048694059940459
2023-10-31,60879,61021,61688,60800,360,-0.32,11.016643566645078,11.006167413333804,-0.003247075567708535
2023-11-01,60757,60729,61478,60621,200,-0.2,11.0146375809022,11.008622705760546,-0.0020059857428780248
2023-11-02,60805,60828,60845,60666,190,0.08,11.0154273014151,11.011244163017489,0.0007897205129001605
2023-11-03,60829,60822,61590,60005,240,0.04,11.01582192792268,11.012833304104577,0.0003946265075800426
2023-11-06,60818,60851,60980,60750,7710,-0.02,11.015641076770905,11.014052067115385,-0.0001808511517751299
2023-11-07,60365,60746,60746,60200,11600,-0.74,11.008164745766488,11.013996865766453,-0.007476331004417247
2023-11-08,60043,60401,60460,59979,11790,-0.53,11.002816251187978,11.013500095368997,-0.0053484945785093885
2023-11-09,60271,59959,60339,59801,11150,0.38,11.006606338342099,11.013389557197781,0.0037900871541207692
2023-11-10,59697,60231,60247,59672,11820,-0.95,10.997037046861776,11.01206698694286,-0.009569291480323372
2023-11-12,59785,59600,59800,59600,1090,0.15,10.99851007235368,11.010753208211135,0.0014730254919044228
2023-11-13,59844,59791,59915,59521,8340,0.1,10.999496455334123,11.009224417142908,0.000986382980443068
2023-11-14,60083,59853,60344,59757,7860,0.4,11.003482218613488,11.007857048509633,0.003985763279365173
2023-11-15,60120,59814,60400,59500,9310,0.06,11.00409784386691,11.006811571611452,0.0006156252534221807
2023-11-16,60654,60099,60800,60093,13330,0.89,11.012940864382113,11.006670178568113,0.008843020515202582
2023-11-17,60678,60697,60957,60610,10030,0.04,11.013336473130225,11.006495942877706,0.0003956087481125081
2023-11-20,60657,60678,60745,60375,8930,-0.03,11.01299032403541,11.0062599758871,-0.000346149094815118
2023-11-21,61212,60738,61330,60738,14350,0.91,11.022098527710927,11.006798096798768,0.00910820367551679
2023-11-22,61065,61058,61360,60977,8380,-0.24,11.019694149605188,11.007758880451993,-0.0024043781057390134
2023-11-23,61093,60950,61223,60950,5060,0.05,11.020152572311689,11.009203573878969,0.0004584227065009827
2023-11-24,61352,61128,61388,61101,6850,0.42,11.024383049444696,11.010684966470853,0.004230477133006616
2023-11-27,61557,61399,61685,61399,4380,0.33,11.027718853821858,11.013241783717525,0.003335804377162077
2023-11-28,62409,61601,62512,61450,10550,1.38,11.041464774726492,11.016821342248592,0.013745920904634445
2023-11-29,62470,62300,62676,62271,2620,0.1,11.042441720487616,11.020400114344717,0.0009769457611241705
2023-11-30,62639,62609,62750,62365,360,0.27,11.045143366297152,11.02387187665169,0.002701645809535691
2023-12-01,62876,62634,62993,62409,210,0.38,11.048919811848128,11.027607040650125,0.003776445550975893
2023-12-04,62302,64342,64344,62254,180,-0.91,11.039748806988994,11.029841035867365,-0.009171004859133802
2023-12-05,62600,63303,63303,61941,80,0.48,11.04452055708819,11.032439709530529,0.00477175009919506
2023-12-06,62269,62169,62419,62055,10640,-0.53,11.039218988640071,11.034625431580919,-0.0053015684481181324
2023-12-07,62290,62205,62578,62088,9880,0.03,11.03955617824819,11.036080235792355,0.0003371896081194592
2023-12-08,61597,62385,62386,61525,15530,-1.11,11.028368447036963,11.03680309391167,-0.011187731211228069
2023-12-11,60986,61595,61636,60957,13740,-0.99,11.01839960861769,11.036657013603836,-0.00996883841927243
2023-12-12,60984,60711,61400,60711,11020,0.0,11.01836681366811,11.036155660622455,-3.2794949580861044e-05
2023-12-13,60992,60946,61125,60758,9060,0.01,11.018497987013873,11.035387255055122,0.00013117334576406847
2023-12-14,62229,61350,62625,61350,18880,2.03,11.038576408014254,11.035146557829103,0.02007842100038104
2023-12-15,61991,62232,62365,61880,8440,-0.38,11.034744492199986,11.034505122138468,-0.0038319158142687826
2023-12-18,62057,62587,62587,61714,6480,0.11,11.035808596518118,11.03372722465688,0.0010641043181323084
2023-12-19,62211,61960,62377,61850,7840,0.25,11.03828711196595,11.032841166333364,0.0024785154478319527
2023-12-20,62151,62238,62332,62053,7000,-0.1,11.037322186913999,11.032638947993782,-0.0009649250519512265
2023-12-21,62257,62197,62417,62111,7000,0.17,11.039026257804146,11.032181089720112,0.0017040708901472357
2023-12-22,62657,62355,62948,62355,12200,0.64,11.045430685926252,11.032698731160629,0.006404428122106509
2023-12-26,62722,63127,63250,62616,5660,0.1,11.046467542270987,11.033274678162527,0.0010368563447347157
2023-12-27,63292,62835,63317,62828,8280,0.91,11.055514217838875,11.035536825729352,0.009046675567887519
2023-12-28,63119,63119,63471,62969,7810,-0.27,11.05277711255522,11.038401617724148,-0.002737105283655339
2023-12-29,62954,62993,63107,62783,6770,-0.26,11.050159579947797,11.041051014914123,-0.002617532607422035
2024-01-01,63001,63035,63188,62893,2410,0.07,11.050905878263567,11.043751672518262,0.0007462983157697778
2024-01-02,63039,63072,63338,62894,680,0.06,11.05150886146178,11.044829376972224,0.0006029831982132805
2024-01-03,62294,63057,63122,62223,1250,-1.18,11.039620391951418,11.04523570195151,-0.011888469510362043
2024-01-04,62444,62518,62555,62218,60,0.24,11.042025434076557,11.045753771748046,0.002405042125138479
2024-01-05,62627,62465,62763,62250,80,0.29,11.044951774004963,11.046309160251297,0.0029263399284058522
2024-01-08,62140,62530,62536,61977,14950,-0.78,11.037145182947038,11.046294409920717,-0.0078065910579248055
2024-01-09,62211,62211,62489,62152,9520,0.11,11.03828711196595,11.0462328144342,0.00114192901891208
2024-01-10,62047,62240,62390,62010,8400,-0.26,11.03564744135758,11.045417544053478,-0.0026396706083691157
2024-01-11,61830,62102,62462,61775,13130,-0.35,11.032143962552615,11.04422391241028,-0.0035034788049657095
2024-01-12,62372,62098,62669,62098,15330,0.88,11.040871735704776,11.043003705565772,0.008727773152161333
2024-01-15,62567,62521,62644,62448,4990,0.31,11.043993261542806,11.042271717981405,0.003121525838029271
2024-01-16,62065,62500,62530,62013,11280,-0.8,11.035937501950048,11.041086544814924,-0.008055759592757283
